Avg CF limit;Time;No. Clusters;No. Base Clusters;Precision;Recall;F-Measure;Precision 0;Precision 1;Precision 2;Precision 3;Precision 4;Precision 5;Recall 0;Recall 1;Recall 2;Recall 3;Recall 4;Recall 5;F-Measure 0;F-Measure 1;F-Measure 2;F-Measure 3;F-Measure 4;F-Measure 5
55;20.61801505088806;3794;5000;0.954513888888901;0.7864583333333434;0.8018587345890069;0.52925672113864;0.010279388508170796;0.006062203479177649;0.015023721665788086;0.023985239852398525;0.415392725355825;0.7847533632286996;0.007473841554559043;0.008968609865470852;0.01046337817638266;0.008968609865470852;0.17937219730941703;0.6321656079601776;0.008654934422227648;0.007234410631438233;0.012335564452551358;0.013055485814712529;0.25055245544585936
60;20.186228036880493;3735;5000;0.954513888888901;0.7864583333333434;0.8014420679223403;0.5295850066934404;0.009906291834002677;0.006157965194109772;0.015261044176706828;0.02436412315930388;0.4147255689424364;0.7832585949177877;0.008968609865470852;0.008968609865470852;0.01046337817638266;0.008968609865470852;0.17937219730941703;0.6319138208437817;0.009414159404618028;0.007302166838637987;0.012414823112106788;0.013110975038720598;0.2504309586986967
65;20.295818090438843;3687;5000;0.954513888888901;0.7864583333333434;0.8014420679223403;0.5286140493626255;0.009764035801464606;0.006238133984269053;0.015459723352318959;0.024681312720368862;0.41524274477895307;0.7832585949177877;0.008968609865470852;0.008968609865470852;0.01046337817638266;0.008968609865470852;0.17937219730941703;0.6312220921180678;0.009349435138293729;0.00735823402383428;0.012480060054424322;0.013156467994361511;0.2505251660383765
70;20.20377802848816;3634;5000;0.954513888888901;0.7864583333333434;0.8014420679223403;0.5261419922949917;0.009906439185470555;0.006329113924050633;0.015685195376995045;0.025041276829939462;0.4168959823885526;0.7832585949177877;0.008968609865470852;0.008968609865470852;0.01046337817638266;0.008968609865470852;0.17937219730941703;0.6294563201463618;0.009414225941422593;0.007421150278293135;0.012552893615013135;0.01320706795834694;0.2508252191099016
75;20.265010833740234;3589;5000;0.954513888888901;0.7864583333333434;0.8014420679223403;0.5243800501532461;0.010030649205906938;0.006408470325996099;0.015881861242685986;0.025355252159375872;0.4179437169127891;0.7832585949177877;0.008968609865470852;0.008968609865470852;0.01046337817638266;0.008968609865470852;0.17937219730941703;0.6281937029532177;0.009469946073918191;0.007475420492402698;0.012615404072340963;0.013250336718721561;0.25101451700623356
80;20.325013875961304;3552;5000;0.954513888888901;0.7864583333333434;0.8010254012556737;0.5236486486486487;0.009853603603603604;0.006475225225225225;0.016047297297297296;0.025619369369369368;0.41835585585585583;0.7817638266068759;0.008968609865470852;0.008968609865470852;0.01046337817638266;0.01046337817638266;0.17937219730941703;0.6271880790551754;0.009390301160372929;0.007520640889397531;0.012667269869993808;0.014858355784145644;0.25108879773918696
85;20.908190965652466;3510;5000;0.954513888888901;0.7864583333333434;0.8010254012556737;0.5222222222222223;0.009971509971509971;0.0065527065527065526;0.01623931623931624;0.025925925925925925;0.41908831908831906;0.7817638266068759;0.008968609865470852;0.008968609865470852;0.01046337817638266;0.01046337817638266;0.17937219730941703;0.6261638200043306;0.009443507588532882;0.007572639723434027;0.012726663795990623;0.01490947816826411;0.25122055875653504
90;21.83716893196106;3473;5000;0.954513888888901;0.7864583333333434;0.8010254012556737;0.5214511949323352;0.010077742585660812;0.006622516556291391;0.01641232363950475;0.02620213072271811;0.4192340915634898;0.7817638266068759;0.008968609865470852;0.008968609865470852;0.01046337817638266;0.01046337817638266;0.17937219730941703;0.6256092429897838;0.009490881974103452;0.007619047619047618;0.012779450387547242;0.014954806902218572;0.25124674293799937
95;21.83236002922058;3429;5000;0.954513888888901;0.7864583333333434;0.8010254012556737;0.5220180810731991;0.010207057451151939;0.006707494896471274;0.016622922134733157;0.026538349372995044;0.4179060950714494;0.7817638266068759;0.008968609865470852;0.008968609865470852;0.01046337817638266;0.01046337817638266;0.17937219730941703;0.6260170511859899;0.009547841505831002;0.00767498122966547;0.012842796446504441;0.015009071416790367;0.25100773123080056
100;23.27004885673523;3399;5000;0.954513888888901;0.7864583333333434;0.8010254012556737;0.5225066195939982;0.010002942041776994;0.006766696087084437;0.01676963812886143;0.026772580170638424;0.41718152397764047;0.7817638266068759;0.008968609865470852;0.008968609865470852;0.01046337817638266;0.01046337817638266;0.17937219730941703;0.6263682130512933;0.00945757997218359;0.007713591011989603;0.012886348222071504;0.015046296296296297;0.25087687483137017
